modality,source_program,target_program,n_units_analyzed,n_neighbors,spearman_unit_score,source_top_decile_target_neighbor_top_decile_rate,target_top_decile_global_rate,neighbor_enrichment_ratio,interpretation
Visium_HD,LAMCORE,LAF_fibroblast,50000,6,0.12254617882099905,0.13188347964884278,0.10196,1.293482538729333,spatial co-localization candidate; not proof of cellular communication
Visium_HD,LAMCORE,lymphatic_endothelial,50000,6,-0.005134081418395909,1.0,1.0,1.0,spatial co-localization candidate; not proof of cellular communication
Visium_HD,LAMCORE,immune,50000,6,0.008152262601872887,0.09317637669592976,0.10024,0.9295328880280304,spatial co-localization candidate; not proof of cellular communication
Visium_HD,LAMCORE,protease,50000,6,0.4020700981447813,0.396049481245012,0.10006,3.9581199404858287,spatial co-localization candidate; not proof of cellular communication
Visium_HD,LAMCORE,antiprotease,50000,6,0.05675287691627023,0.1332801276935355,0.10048,1.3264343918544537,spatial co-localization candidate; not proof of cellular communication
Visium_HD,LAMCORE,ECM_remodeling,50000,6,0.13464494791037626,0.1380686352753392,0.10012,1.3790315149354693,spatial co-localization candidate; not proof of cellular communication
Visium_HD,LAF_fibroblast,LAMCORE,50000,6,0.12254617882099905,0.12965868968222832,0.10024,1.293482538729333,spatial co-localization candidate; not proof of cellular communication
Visium_HD,LAF_fibroblast,lymphatic_endothelial,50000,6,0.004118604580475529,1.0,1.0,1.0,spatial co-localization candidate; not proof of cellular communication
Visium_HD,LAF_fibroblast,immune,50000,6,0.028873997394807834,0.0664966653589643,0.10024,0.6633745546584627,spatial co-localization candidate; not proof of cellular communication
Visium_HD,LAF_fibroblast,protease,50000,6,0.14135664127843112,0.14083954491957631,0.10006,1.4075509186445765,spatial co-localization candidate; not proof of cellular communication
Visium_HD,LAF_fibroblast,antiprotease,50000,6,0.06665053180319516,0.09846998823067869,0.10048,0.9799959019772959,spatial co-localization candidate; not proof of cellular communication
Visium_HD,LAF_fibroblast,ECM_remodeling,50000,6,0.42430646044845244,0.4223224794036877,0.10012,4.218162998438751,spatial co-localization candidate; not proof of cellular communication
Visium_HD,lymphatic_endothelial,LAMCORE,50000,6,-0.005134081418395908,0.10024,0.10024,1.0,spatial co-localization candidate; not proof of cellular communication
Visium_HD,lymphatic_endothelial,LAF_fibroblast,50000,6,0.004118604580475529,0.10196,0.10196,1.0,spatial co-localization candidate; not proof of cellular communication
Visium_HD,lymphatic_endothelial,immune,50000,6,0.01152421336720516,0.10024,0.10024,1.0,spatial co-localization candidate; not proof of cellular communication
Visium_HD,lymphatic_endothelial,protease,50000,6,0.005097016674695215,0.10006,0.10006,1.0,spatial co-localization candidate; not proof of cellular communication
Visium_HD,lymphatic_endothelial,antiprotease,50000,6,0.032598427535162594,0.10048,0.10048,1.0,spatial co-localization candidate; not proof of cellular communication
Visium_HD,lymphatic_endothelial,ECM_remodeling,50000,6,0.01999689187619081,0.10012,0.10012,1.0,spatial co-localization candidate; not proof of cellular communication
Visium_HD,immune,LAMCORE,50000,6,0.008152262601872887,0.09317637669592976,0.10024,0.9295328880280304,spatial co-localization candidate; not proof of cellular communication
Visium_HD,immune,LAF_fibroblast,50000,6,0.028873997394807834,0.06763766959297686,0.10196,0.6633745546584627,spatial co-localization candidate; not proof of cellular communication
Visium_HD,immune,lymphatic_endothelial,50000,6,0.01152421336720516,1.0,1.0,1.0,spatial co-localization candidate; not proof of cellular communication
Visium_HD,immune,protease,50000,6,0.27966770435621113,0.2460095770151636,0.10006,2.4586205977929603,spatial co-localization candidate; not proof of cellular communication
Visium_HD,immune,antiprotease,50000,6,0.08299366857262346,0.14086193136472466,0.10048,1.4018902404928808,spatial co-localization candidate; not proof of cellular communication
Visium_HD,immune,ECM_remodeling,50000,6,0.027132157206524267,0.05546687948922586,0.10012,0.5540039901041336,spatial co-localization candidate; not proof of cellular communication
Visium_HD,protease,LAMCORE,50000,6,0.4020700981447813,0.39676194283429944,0.10024,3.9581199404858287,spatial co-localization candidate; not proof of cellular communication
Visium_HD,protease,LAF_fibroblast,50000,6,0.1413566412784311,0.143513891665001,0.10196,1.4075509186445765,spatial co-localization candidate; not proof of cellular communication
Visium_HD,protease,lymphatic_endothelial,50000,6,0.005097016674695214,1.0,1.0,1.0,spatial co-localization candidate; not proof of cellular communication
Visium_HD,protease,immune,50000,6,0.27966770435621113,0.24645212872276634,0.10024,2.4586205977929603,spatial co-localization candidate; not proof of cellular communication
Visium_HD,protease,antiprotease,50000,6,0.09743772835640285,0.11852888267039777,0.10048,1.1796266189330988,spatial co-localization candidate; not proof of cellular communication
Visium_HD,protease,ECM_remodeling,50000,6,0.1363368806711207,0.13411952828303017,0.10012,1.3395877774973048,spatial co-localization candidate; not proof of cellular communication
Visium_HD,antiprotease,LAMCORE,50000,6,0.056752876916270234,0.13296178343949044,0.10024,1.3264343918544539,spatial co-localization candidate; not proof of cellular communication
Visium_HD,antiprotease,LAF_fibroblast,50000,6,0.06665053180319515,0.0999203821656051,0.10196,0.979995901977296,spatial co-localization candidate; not proof of cellular communication
Visium_HD,antiprotease,lymphatic_endothelial,50000,6,0.03259842753516259,1.0,1.0,1.0,spatial co-localization candidate; not proof of cellular communication
Visium_HD,antiprotease,immune,50000,6,0.08299366857262347,0.14052547770700638,0.10024,1.401890240492881,spatial co-localization candidate; not proof of cellular communication
Visium_HD,antiprotease,protease,50000,6,0.09743772835640285,0.11803343949044585,0.10006,1.1796266189330988,spatial co-localization candidate; not proof of cellular communication
Visium_HD,antiprotease,ECM_remodeling,50000,6,0.07121671862922975,0.09852707006369427,0.10012,0.98408979288548,spatial co-localization candidate; not proof of cellular communication
Visium_HD,ECM_remodeling,LAMCORE,50000,6,0.13464494791037623,0.13823411905713145,0.10024,1.3790315149354695,spatial co-localization candidate; not proof of cellular communication
Visium_HD,ECM_remodeling,LAF_fibroblast,50000,6,0.4243064604484524,0.43008389932081503,0.10196,4.218162998438751,spatial co-localization candidate; not proof of cellular communication
Visium_HD,ECM_remodeling,lymphatic_endothelial,50000,6,0.01999689187619081,1.0,1.0,1.0,spatial co-localization candidate; not proof of cellular communication
Visium_HD,ECM_remodeling,immune,50000,6,0.027132157206524263,0.055533359968038355,0.10024,0.5540039901041337,spatial co-localization candidate; not proof of cellular communication
Visium_HD,ECM_remodeling,protease,50000,6,0.1363368806711207,0.13403915301638034,0.10006,1.339587777497305,spatial co-localization candidate; not proof of cellular communication
Visium_HD,ECM_remodeling,antiprotease,50000,6,0.07121671862922975,0.09888134238913304,0.10048,0.9840897928854802,spatial co-localization candidate; not proof of cellular communication
