modality,source_program,target_program,n_units_analyzed,n_neighbors,spearman_unit_score,source_top_decile_target_neighbor_top_decile_rate,target_top_decile_global_rate,neighbor_enrichment_ratio,interpretation
Visium,LAMCORE,LAF_fibroblast,2311,6,0.0017276462766892672,0.008620689655172414,0.10038944180008655,0.08587247324613555,spatial co-localization candidate; not proof of cellular communication
Visium,LAMCORE,lymphatic_endothelial,2311,6,0.00235927001365019,0.008620689655172414,0.10038944180008655,0.08587247324613555,spatial co-localization candidate; not proof of cellular communication
Visium,LAMCORE,immune,2311,6,-0.46877525862657066,0.0,0.10038944180008655,0.0,spatial co-localization candidate; not proof of cellular communication
Visium,LAMCORE,protease,2311,6,0.817622072298205,0.6681034482758621,0.10038944180008655,6.655116676575505,spatial co-localization candidate; not proof of cellular communication
Visium,LAMCORE,antiprotease,2311,6,-0.43078612937658245,0.004310344827586207,0.10038944180008655,0.042936236623067774,spatial co-localization candidate; not proof of cellular communication
Visium,LAMCORE,ECM_remodeling,2311,6,0.2504083288511241,0.05603448275862069,0.10038944180008655,0.558171076099881,spatial co-localization candidate; not proof of cellular communication
Visium,LAF_fibroblast,LAMCORE,2311,6,0.0017276462766892674,0.008620689655172414,0.10038944180008655,0.08587247324613555,spatial co-localization candidate; not proof of cellular communication
Visium,LAF_fibroblast,lymphatic_endothelial,2311,6,0.44904655031996826,0.3232758620689655,0.10038944180008655,3.220217746730083,spatial co-localization candidate; not proof of cellular communication
Visium,LAF_fibroblast,immune,2311,6,-0.1538630291716475,0.008620689655172414,0.10038944180008655,0.08587247324613555,spatial co-localization candidate; not proof of cellular communication
Visium,LAF_fibroblast,protease,2311,6,-0.0005922994763464026,0.09051724137931035,0.10038944180008655,0.9016609690844233,spatial co-localization candidate; not proof of cellular communication
Visium,LAF_fibroblast,antiprotease,2311,6,0.10349951285089234,0.15086206896551724,0.10038944180008655,1.502768281807372,spatial co-localization candidate; not proof of cellular communication
Visium,LAF_fibroblast,ECM_remodeling,2311,6,0.651338512825294,0.6293103448275862,0.10038944180008655,6.268690546967894,spatial co-localization candidate; not proof of cellular communication
Visium,lymphatic_endothelial,LAMCORE,2311,6,0.00235927001365019,0.008620689655172414,0.10038944180008655,0.08587247324613555,spatial co-localization candidate; not proof of cellular communication
Visium,lymphatic_endothelial,LAF_fibroblast,2311,6,0.44904655031996826,0.3232758620689655,0.10038944180008655,3.220217746730083,spatial co-localization candidate; not proof of cellular communication
Visium,lymphatic_endothelial,immune,2311,6,-0.19417872494979455,0.008620689655172414,0.10038944180008655,0.08587247324613555,spatial co-localization candidate; not proof of cellular communication
Visium,lymphatic_endothelial,protease,2311,6,0.00013934578371111226,0.05172413793103448,0.10038944180008655,0.5152348394768133,spatial co-localization candidate; not proof of cellular communication
